index,borough,latitude,longitude,year,week,day,hour,1_engine_presence
5181,3,"40,68157","-73,95918",2023,30,4,15,1
5182,3,"40,68157","-73,95918",2023,30,4,15,1
5184,3,"40,68157","-73,95918",2023,30,4,15,1
5186,3,"40,68157","-73,95918",2023,30,4,15,1
5192,3,"40,68157","-73,95918",2023,28,5,16,1
5200,3,"40,67767","-74,01292",2023,23,1,8,1
5205,3,"40,67767","-74,01292",2023,22,6,19,1
5206,3,"40,67767","-74,01292",2023,22,6,19,1
5208,3,"40,67767","-74,01292",2023,22,6,19,1
5209,3,"40,67767","-74,01292",2023,22,6,19,1
5210,3,"40,67767","-74,01292",2023,22,6,19,1
5213,3,"40,67767","-74,01292",2023,46,6,20,1
5216,3,"40,67767","-74,01292",2023,46,6,20,1
5218,3,"40,67767","-74,01292",2023,46,6,20,1
5219,3,"40,67767","-74,01292",2023,46,6,20,1
5226,3,"40,67767","-74,01292",2023,32,2,20,1
5238,3,"40,67767","-74,01292",2023,32,2,20,1
5241,3,"40,67767","-74,01292",2023,32,2,20,1
5277,1,"40,73033","-73,9987",2024,47,5,17,1
5329,1,"40,73033","-73,9987",2024,52,1,23,1
5330,1,"40,73033","-73,9987",2024,52,1,23,1
5333,1,"40,73033","-73,9987",2024,52,5,16,1
5444,1,"40,73033","-73,9987",2024,50,2,15,1
5467,1,"40,73033","-73,9987",2024,49,3,21,1
5517,1,"40,73033","-73,9987",2024,46,3,10,1
5537,1,"40,73033","-73,9987",2024,46,4,15,1
5600,1,"40,73033","-73,9987",2024,48,0,11,1
5648,1,"40,73033","-73,9987",2024,49,6,17,1
5786,1,"40,73033","-73,9987",2024,48,6,9,1
5787,1,"40,73033","-73,9987",2024,48,6,9,1
5791,1,"40,73033","-73,9987",2024,47,1,6,1
5792,1,"40,73033","-73,9987",2024,47,1,6,1
5793,1,"40,73033","-73,9987",2024,47,1,6,1
5797,1,"40,73033","-73,9987",2024,51,0,9,1
5817,1,"40,73033","-73,9987",2024,52,4,9,1
5833,1,"40,73033","-73,9987",2024,49,0,12,1
5835,1,"40,73033","-73,9987",2024,49,0,12,1
5865,1,"40,73033","-73,9987",2024,51,1,17,1
5915,1,"40,73033","-73,9987",2024,49,0,7,1
5916,1,"40,73033","-73,9987",2024,49,0,7,1
5975,1,"40,73033","-73,9987",2024,46,6,12,1
5990,1,"40,73033","-73,9987",2024,47,2,5,1
5991,1,"40,73033","-73,9987",2024,47,2,5,1
6031,1,"40,73033","-73,9987",2024,45,6,20,1
6032,1,"40,73033","-73,9987",2024,45,6,20,1
6033,1,"40,73033","-73,9987",2024,45,6,20,1
6087,1,"40,73033","-73,9987",2024,45,5,16,1
6101,1,"40,73033","-73,9987",2024,52,5,18,1
6102,1,"40,73033","-73,9987",2024,52,5,18,1
6112,1,"40,73033","-73,9987",2024,49,4,15,1
6113,1,"40,73033","-73,9987",2024,49,4,15,1
6114,1,"40,73033","-73,9987",2024,49,4,15,1
6156,1,"40,73033","-73,9987",2024,46,6,16,1
6161,1,"40,73033","-73,9987",2024,51,3,18,1
6187,1,"40,73033","-73,9987",2024,51,4,11,1
6239,1,"40,73033","-73,9987",2024,49,3,19,1
6278,1,"40,73033","-73,9987",2024,49,4,13,1
6286,1,"40,73033","-73,9987",2024,51,4,15,1
6288,1,"40,73033","-73,9987",2024,51,4,15,1
6369,1,"40,73033","-73,9987",2024,49,0,16,1
6486,1,"40,73033","-73,9987",2024,47,3,16,1
6520,1,"40,73033","-73,9987",2024,45,5,5,1
6521,1,"40,73033","-73,9987",2024,45,5,5,1
6522,1,"40,73033","-73,9987",2024,45,5,5,1
6531,1,"40,73033","-73,9987",2024,51,6,9,1
6535,1,"40,73033","-73,9987",2024,48,3,18,1
6537,1,"40,73033","-73,9987",2024,48,3,18,1
6553,1,"40,73033","-73,9987",2024,45,3,15,1
6555,1,"40,73033","-73,9987",2024,45,3,15,1
6564,1,"40,73033","-73,9987",2024,50,0,8,1
6631,1,"40,73033","-73,9987",2024,46,4,8,1
6632,1,"40,73033","-73,9987",2024,46,4,8,1
6718,1,"40,73033","-73,9987",2024,51,0,8,1
6719,1,"40,73033","-73,9987",2024,51,0,8,1
6859,1,"40,73033","-73,9987",2024,51,1,20,1
6860,1,"40,73033","-73,9987",2024,51,1,20,1
6861,1,"40,73033","-73,9987",2024,51,1,20,1
6865,1,"40,73033","-73,9987",2024,52,5,22,1
6977,1,"40,73033","-73,9987",2024,51,0,10,1
6978,1,"40,73033","-73,9987",2024,51,0,10,1
7021,1,"40,73033","-73,9987",2024,45,5,19,1
7106,1,"40,73033","-73,9987",2024,46,3,12,1
7130,1,"40,73033","-73,9987",2024,51,4,12,1
7131,1,"40,73033","-73,9987",2024,51,4,12,1
7132,1,"40,73033","-73,9987",2024,50,5,13,1
7169,1,"40,73033","-73,9987",2024,47,2,7,1
7519,1,"40,73033","-73,9987",2023,12,4,16,1
7522,1,"40,73033","-73,9987",2023,12,4,16,1
7524,1,"40,73033","-73,9987",2023,12,4,16,1
7613,1,"40,73033","-73,9987",2023,5,4,11,1
7764,1,"40,73033","-73,9987",2023,4,0,16,1
7766,1,"40,73033","-73,9987",2023,4,0,16,1
7783,1,"40,73033","-73,9987",2023,4,0,23,1
7788,1,"40,73033","-73,9987",2023,1,5,6,1
7790,1,"40,73033","-73,9987",2023,1,5,6,1
7808,1,"40,73033","-73,9987",2023,13,2,13,1
7852,1,"40,73033","-73,9987",2023,8,5,10,1
8071,1,"40,73033","-73,9987",2023,2,3,10,1
8109,1,"40,73033","-73,9987",2024,51,6,14,1
8242,1,"40,73033","-73,9987",2024,51,6,17,1
8243,1,"40,73033","-73,9987",2024,51,6,17,1
8252,1,"40,73033","-73,9987",2024,52,4,6,1
8315,1,"40,73033","-73,9987",2024,46,0,15,1
8407,1,"40,73033","-73,9987",2024,47,0,9,1
8408,1,"40,73033","-73,9987",2024,47,0,9,1
8553,1,"40,73033","-73,9987",2024,51,3,20,1
8554,1,"40,73033","-73,9987",2024,51,3,20,1
8608,1,"40,73033","-73,9987",2023,2,1,15,1
8636,1,"40,73033","-73,9987",2024,45,1,19,1
8735,1,"40,73118","-73,99443000000001",2024,46,5,15,1
8749,1,"40,73118","-73,99443000000001",2024,49,0,3,1
8751,1,"40,73118","-73,99443000000001",2024,48,5,16,1
8753,1,"40,73118","-73,99443000000001",2024,48,5,16,1
8762,1,"40,73118","-73,99443000000001",2024,50,0,20,1
8778,1,"40,73118","-73,99443000000001",2024,51,1,16,1
8779,1,"40,73118","-73,99443000000001",2024,51,1,16,1
8780,1,"40,73118","-73,99443000000001",2024,51,1,16,1
8820,1,"40,73118","-73,99443000000001",2024,47,0,13,1
8822,1,"40,73118","-73,99443000000001",2024,47,0,13,1
8829,1,"40,73118","-73,99443000000001",2024,45,4,21,1
8830,1,"40,73118","-73,99443000000001",2024,45,4,21,1
8850,1,"40,73118","-73,99443000000001",2024,51,1,18,1
8851,1,"40,73118","-73,99443000000001",2024,51,1,18,1
8852,1,"40,73118","-73,99443000000001",2024,51,1,18,1
8859,1,"40,73118","-73,99443000000001",2024,51,4,11,1
8892,1,"40,73118","-73,99443000000001",2024,51,4,15,1
8893,1,"40,73118","-73,99443000000001",2024,51,4,15,1
8996,1,"40,73118","-73,99443000000001",2024,49,2,19,1
9002,1,"40,73118","-73,99443000000001",2024,51,5,14,1
9020,1,"40,73118","-73,99443000000001",2024,51,4,17,1
9042,1,"40,73118","-73,99443000000001",2024,49,2,7,1
9105,1,"40,73118","-73,99443000000001",2024,45,4,16,1
9183,1,"40,73118","-73,99443000000001",2024,51,5,10,1
9184,1,"40,73118","-73,99443000000001",2024,51,5,10,1
9185,1,"40,73118","-73,99443000000001",2024,51,5,10,1
9195,1,"40,73118","-73,99443000000001",2024,48,2,9,1
9196,1,"40,73118","-73,99443000000001",2024,48,2,9,1
9197,1,"40,73118","-73,99443000000001",2024,48,2,9,1
9212,1,"40,73118","-73,99443000000001",2024,46,5,21,1
9220,1,"40,73118","-73,99443000000001",2024,50,1,12,1
9240,1,"40,73118","-73,99443000000001",2024,49,0,3,1
9241,1,"40,73118","-73,99443000000001",2024,49,0,3,1
9316,1,"40,73118","-73,99443000000001",2024,51,1,15,1
9317,1,"40,73118","-73,99443000000001",2024,51,1,15,1
9346,1,"40,73118","-73,99443000000001",2024,51,1,9,1
9366,1,"40,73118","-73,99443000000001",2024,45,4,12,1
9501,1,"40,73118","-73,99443000000001",2024,47,0,11,1
9502,1,"40,73118","-73,99443000000001",2024,47,0,11,1
9522,1,"40,73118","-73,99443000000001",2024,47,4,9,1
9524,1,"40,73118","-73,99443000000001",2024,47,4,9,1
9595,1,"40,73118","-73,99443000000001",2024,48,6,22,1
9596,1,"40,73118","-73,99443000000001",2024,48,6,22,1
9618,1,"40,73118","-73,99443000000001",2024,49,5,19,1
9633,1,"40,73118","-73,99443000000001",2024,45,5,9,1
9634,1,"40,73118","-73,99443000000001",2024,45,5,9,1
9635,1,"40,73118","-73,99443000000001",2024,45,5,9,1
9649,1,"40,73118","-73,99443000000001",2024,46,4,7,1
9651,1,"40,73118","-73,99443000000001",2024,49,3,19,1
9652,1,"40,73118","-73,99443000000001",2024,49,3,19,1
9653,1,"40,73118","-73,99443000000001",2024,49,3,19,1
9675,1,"40,73118","-73,99443000000001",2024,49,2,18,1
9902,1,"40,73118","-73,99443000000001",2023,7,0,8,1
9904,1,"40,73118","-73,99443000000001",2023,7,0,8,1
9916,1,"40,73118","-73,99443000000001",2023,4,4,7,1
9917,1,"40,73118","-73,99443000000001",2023,4,4,7,1
9919,1,"40,73118","-73,99443000000001",2023,4,4,7,1
9922,1,"40,73118","-73,99443000000001",2023,4,4,7,1
9924,1,"40,73118","-73,99443000000001",2023,12,1,9,1
9925,1,"40,73118","-73,99443000000001",2023,12,1,9,1
9970,1,"40,73118","-73,99443000000001",2023,11,1,7,1
9971,1,"40,73118","-73,99443000000001",2023,11,1,7,1
9972,1,"40,73118","-73,99443000000001",2023,11,1,7,1
9973,1,"40,73118","-73,99443000000001",2023,11,1,7,1
9974,1,"40,73118","-73,99443000000001",2023,11,1,7,1
9975,1,"40,73118","-73,99443000000001",2023,11,1,7,1
10003,1,"40,73118","-73,99443000000001",2023,4,2,2,1
10018,1,"40,73118","-73,99443000000001",2023,2,3,17,1
10019,1,"40,73118","-73,99443000000001",2023,2,3,17,1
10023,1,"40,73118","-73,99443000000001",2023,1,6,23,1
10024,1,"40,73118","-73,99443000000001",2023,1,6,23,1
10032,1,"40,73118","-73,99443000000001",2023,3,1,6,1
10033,1,"40,73118","-73,99443000000001",2023,3,1,6,1
10075,1,"40,73118","-73,99443000000001",2023,1,1,19,1
10076,1,"40,73118","-73,99443000000001",2023,1,1,19,1
10083,1,"40,73118","-73,99443000000001",2023,12,1,13,1
10084,1,"40,73118","-73,99443000000001",2023,12,1,13,1
10086,1,"40,73118","-73,99443000000001",2023,12,4,6,1
10087,1,"40,73118","-73,99443000000001",2023,12,4,6,1
10088,1,"40,73118","-73,99443000000001",2023,12,4,6,1
10095,1,"40,73118","-73,99443000000001",2023,4,1,8,1
10096,1,"40,73118","-73,99443000000001",2023,4,1,8,1
10101,1,"40,73118","-73,99443000000001",2023,6,1,18,1
10105,1,"40,73118","-73,99443000000001",2023,2,1,16,1
10131,1,"40,73118","-73,99443000000001",2023,11,4,10,1
10148,1,"40,73118","-73,99443000000001",2023,2,5,16,1
10162,1,"40,73118","-73,99443000000001",2023,4,5,2,1
10163,1,"40,73118","-73,99443000000001",2023,4,5,2,1
10185,1,"40,73118","-73,99443000000001",2023,8,3,4,1
10186,1,"40,73118","-73,99443000000001",2023,8,3,4,1
10202,1,"40,73118","-73,99443000000001",2023,13,1,10,1
10204,1,"40,73118","-73,99443000000001",2023,3,0,7,1
10215,1,"40,73118","-73,99443000000001",2023,11,6,12,1
10217,1,"40,73118","-73,99443000000001",2023,11,6,12,1
10281,1,"40,73118","-73,99443000000001",2023,8,1,15,1
10283,1,"40,73118","-73,99443000000001",2023,8,1,15,1
10293,1,"40,73118","-73,99443000000001",2023,11,6,0,1
10295,1,"40,73118","-73,99443000000001",2023,11,6,0,1
10396,1,"40,73118","-73,99443000000001",2023,3,4,14,1
10399,1,"40,73118","-73,99443000000001",2023,3,5,3,1
10448,1,"40,73118","-73,99443000000001",2024,51,3,13,1
10461,1,"40,73118","-73,99443000000001",2023,6,5,11,1
10462,1,"40,73118","-73,99443000000001",2023,6,5,11,1
10463,1,"40,73118","-73,99443000000001",2023,6,5,11,1
10492,1,"40,73118","-73,99443000000001",2023,5,2,13,1
10532,1,"40,73118","-73,99443000000001",2023,11,4,10,1
10543,1,"40,73118","-73,99443000000001",2024,21,2,13,1
10560,1,"40,73118","-73,99443000000001",2023,14,0,14,1
10562,1,"40,73118","-73,99443000000001",2023,14,0,14,1
10580,1,"40,73118","-73,99443000000001",2024,46,4,1,1
10581,1,"40,73118","-73,99443000000001",2023,1,4,20,1
10582,1,"40,73118","-73,99443000000001",2023,1,4,20,1
10583,1,"40,73118","-73,99443000000001",2023,1,4,20,1
10628,1,"40,73118","-73,99443000000001",2023,7,4,15,1
10662,1,"40,73118","-73,99443000000001",2023,5,5,15,1
10663,1,"40,73118","-73,99443000000001",2023,5,5,15,1
10664,1,"40,73118","-73,99443000000001",2023,5,5,15,1
10668,1,"40,73118","-73,99443000000001",2023,7,4,10,1
10679,1,"40,73118","-73,99443000000001",2023,12,1,11,1
10680,1,"40,73118","-73,99443000000001",2024,48,6,16,1
10681,1,"40,73118","-73,99443000000001",2024,48,6,16,1
10682,1,"40,73118","-73,99443000000001",2024,48,6,16,1
10735,1,"40,73211","-73,98926999999999",2024,50,4,18,1
10745,1,"40,73211","-73,98926999999999",2024,50,5,17,1
10846,1,"40,73211","-73,98926999999999",2024,49,5,6,1
10847,1,"40,73211","-73,98926999999999",2024,49,5,6,1
10885,1,"40,73211","-73,98926999999999",2024,50,4,21,1
10992,1,"40,73328","-73,99446999999999",2024,52,0,19,1
10993,1,"40,73328","-73,99446999999999",2024,52,0,19,1
10994,1,"40,73328","-73,99446999999999",2024,52,0,19,1
11023,1,"40,73328","-73,99446999999999",2024,50,6,23,1
11026,1,"40,73328","-73,99446999999999",2024,49,2,17,1
11037,1,"40,73328","-73,99446999999999",2024,51,2,8,1
11039,1,"40,73328","-73,99446999999999",2024,51,2,8,1
11070,1,"40,73328","-73,99446999999999",2024,50,4,22,1
11082,1,"40,73328","-73,99446999999999",2024,47,1,15,1
11091,1,"40,73328","-73,99446999999999",2024,49,4,20,1
11093,1,"40,73328","-73,99446999999999",2024,49,4,20,1
11098,1,"40,73328","-73,99446999999999",2024,46,6,10,1
11125,1,"40,73328","-73,99446999999999",2024,50,4,1,1
11126,1,"40,73328","-73,99446999999999",2024,50,4,1,1
11154,1,"40,73328","-73,99446999999999",2024,50,5,14,1
11223,1,"40,73328","-73,99446999999999",2024,46,4,11,1
11227,1,"40,73328","-73,99446999999999",2024,46,4,22,1
11228,1,"40,73328","-73,99446999999999",2024,46,4,22,1
11349,1,"40,73328","-73,99446999999999",2024,49,4,9,1
11371,1,"40,73328","-73,99446999999999",2024,50,5,0,1
11414,1,"40,73328","-73,99446999999999",2023,1,3,13,1
11425,1,"40,73328","-73,99446999999999",2023,7,4,9,1
11426,1,"40,73328","-73,99446999999999",2023,7,4,9,1
11484,1,"40,73328","-73,99446999999999",2023,4,2,12,1
11485,1,"40,73328","-73,99446999999999",2023,4,2,12,1
11486,1,"40,73328","-73,99446999999999",2023,4,2,12,1
11505,1,"40,73328","-73,99446999999999",2023,7,3,8,1
11506,1,"40,73328","-73,99446999999999",2023,7,3,8,1
11528,1,"40,73328","-73,99446999999999",2023,11,2,9,1
11529,1,"40,73328","-73,99446999999999",2023,11,2,9,1
11530,1,"40,73328","-73,99446999999999",2023,11,2,9,1
11576,1,"40,73328","-73,99446999999999",2023,4,3,12,1
11578,1,"40,73328","-73,99446999999999",2023,4,3,12,1
11592,1,"40,73328","-73,99446999999999",2023,8,6,21,1
11593,1,"40,73328","-73,99446999999999",2023,8,6,21,1
11612,1,"40,73328","-73,99446999999999",2023,4,6,0,1
11614,1,"40,73328","-73,99446999999999",2023,4,6,0,1
11656,1,"40,73328","-73,99446999999999",2024,46,4,21,1
11669,1,"40,73328","-73,99446999999999",2024,52,1,20,1
11671,1,"40,73328","-73,99446999999999",2024,52,1,20,1
11675,1,"40,73328","-73,99446999999999",2024,46,5,7,1
11694,1,"40,73328","-73,99446999999999",2024,50,4,16,1
11695,1,"40,73328","-73,99446999999999",2024,50,4,16,1
11697,1,"40,73328","-73,99446999999999",2024,52,2,18,1
11750,1,"40,73328","-73,99446999999999",2023,13,4,11,1
11751,1,"40,73328","-73,99446999999999",2023,13,4,11,1
11752,1,"40,73328","-73,99446999999999",2023,13,4,11,1
11802,1,"40,73328","-73,99446999999999",2023,8,1,13,1
11820,1,"40,73328","-73,99446999999999",2023,10,4,23,1
11839,1,"40,73328","-73,99446999999999",2024,46,4,8,1
11846,1,"40,73328","-73,99446999999999",2023,11,4,14,1
11863,1,"40,73328","-73,99446999999999",2023,5,1,12,1
11883,1,"40,73328","-73,99446999999999",2023,8,1,18,1
11888,1,"40,73328","-73,99446999999999",2023,2,4,9,1
11889,1,"40,73328","-73,99446999999999",2023,2,4,9,1
11914,1,"40,73328","-73,99446999999999",2023,13,0,10,1
11919,1,"40,73328","-73,99446999999999",2024,48,2,15,1
12191,1,"40,72977","-73,98812",2024,52,4,18,1
12198,1,"40,72977","-73,98812",2024,50,6,3,1
12200,1,"40,72977","-73,98812",2024,51,2,23,1
12218,1,"40,72977","-73,98812",2024,50,5,3,1
12219,1,"40,72977","-73,98812",2024,50,5,3,1
12220,1,"40,72977","-73,98812",2024,50,5,3,1
12251,1,"40,72977","-73,98812",2024,51,1,12,1
12273,1,"40,72977","-73,98812",2024,52,0,1,1
12334,1,"40,72977","-73,98812",2024,46,5,1,1
12349,1,"40,72977","-73,98812",2024,48,6,17,1
12418,1,"40,72977","-73,98812",2024,52,5,7,1
12550,1,"40,72977","-73,98812",2024,46,2,2,1
12559,1,"40,72977","-73,98812",2024,51,2,18,1
12563,1,"40,72977","-73,98812",2024,51,5,2,1
12812,1,"40,72977","-73,98812",2023,7,5,5,1
12913,1,"40,72977","-73,98812",2023,4,3,1,1
12914,1,"40,72977","-73,98812",2023,4,3,1,1
13023,1,"40,72977","-73,98812",2023,5,2,19,1
13025,1,"40,72977","-73,98812",2023,5,2,19,1
13047,1,"40,72977","-73,98812",2023,10,4,7,1
13048,1,"40,72977","-73,98812",2023,10,4,7,1
13080,1,"40,72977","-73,98812",2023,13,5,23,1
13081,1,"40,72977","-73,98812",2023,13,5,23,1
13082,1,"40,72977","-73,98812",2023,13,5,23,1
13154,1,"40,72977","-73,98812",2024,51,5,0,1
13161,1,"40,72977","-73,98812",2024,45,3,16,1
13165,1,"40,72977","-73,98812",2024,47,4,3,1
13166,1,"40,72977","-73,98812",2024,47,4,3,1
13392,3,"40,69413","-73,98568",2023,7,2,1,1
13394,3,"40,69413","-73,98568",2023,7,2,1,1
13395,3,"40,69413","-73,98568",2023,7,2,1,1
13407,3,"40,69413","-73,98568",2023,12,2,13,1
13408,3,"40,69413","-73,98568",2023,12,2,13,1
13409,3,"40,69413","-73,98568",2023,12,2,13,1
13410,3,"40,69413","-73,98568",2023,6,2,8,1
13411,3,"40,69413","-73,98568",2023,6,2,8,1
13412,3,"40,69413","-73,98568",2023,6,2,8,1
13420,3,"40,69413","-73,98568",2023,5,2,7,1
13434,3,"40,69413","-73,98568",2023,3,4,4,1
13436,3,"40,69413","-73,98568",2023,3,4,4,1
13530,3,"40,69413","-73,98568",2023,11,3,14,1
13532,3,"40,69413","-73,98568",2023,11,3,14,1
13849,1,"40,73501","-73,99479000000001",2024,51,2,12,1
13850,1,"40,73501","-73,99479000000001",2024,51,2,12,1
14083,1,"40,73501","-73,99479000000001",2024,51,2,5,1
14361,1,"40,73501","-73,99479000000001",2024,51,2,10,1
14362,1,"40,73501","-73,99479000000001",2024,51,2,10,1
14363,1,"40,73501","-73,99479000000001",2024,51,2,10,1
14533,1,"40,73501","-73,99479000000001",2024,51,4,3,1
14534,1,"40,73501","-73,99479000000001",2024,51,4,3,1
14553,1,"40,73501","-73,99479000000001",2024,51,4,0,1
14554,1,"40,73501","-73,99479000000001",2024,51,4,0,1
14555,1,"40,73501","-73,99479000000001",2024,51,4,0,1
14881,1,"40,73501","-73,99479000000001",2023,3,1,12,1
14884,1,"40,73501","-73,99479000000001",2023,3,1,12,1
14885,1,"40,73501","-73,99479000000001",2023,3,1,12,1
14886,1,"40,73501","-73,99479000000001",2023,3,1,12,1
14887,1,"40,73501","-73,99479000000001",2023,3,1,12,1
15004,1,"40,73501","-73,99479000000001",2023,7,3,12,1
15006,1,"40,73501","-73,99479000000001",2023,7,3,12,1
15077,1,"40,73501","-73,99479000000001",2023,1,2,17,1
15114,1,"40,73501","-73,99479000000001",2023,3,1,2,1
15140,1,"40,73501","-73,99479000000001",2023,13,2,0,1
15162,1,"40,73501","-73,99479000000001",2023,3,2,13,1
15224,1,"40,73501","-73,99479000000001",2023,2,2,10,1
15225,1,"40,73501","-73,99479000000001",2023,2,2,10,1
15299,1,"40,73501","-73,99479000000001",2023,5,3,7,1
15496,1,"40,73501","-73,99479000000001",2024,51,3,4,1
15497,1,"40,73501","-73,99479000000001",2024,51,3,4,1
15498,1,"40,73501","-73,99479000000001",2024,51,3,4,1
15526,1,"40,73501","-73,99479000000001",2023,1,3,12,1
15528,1,"40,73501","-73,99479000000001",2023,1,3,12,1
15569,1,"40,73501","-73,99479000000001",2023,3,1,16,1
16072,1,"40,72947","-73,99589",2023,7,4,12,1
16090,1,"40,72947","-73,99589",2023,7,1,14,1
16091,1,"40,72947","-73,99589",2023,7,1,14,1
16092,1,"40,72947","-73,99589",2023,7,1,14,1
16182,1,"40,72947","-73,99589",2023,7,2,14,1
16189,1,"40,72947","-73,99589",2023,8,2,8,1
16225,1,"40,72947","-73,99589",2023,9,6,15,1
16226,1,"40,72947","-73,99589",2023,9,6,15,1
16227,1,"40,72947","-73,99589",2023,9,6,15,1
16251,1,"40,72947","-73,99589",2023,2,6,8,1
16252,1,"40,72947","-73,99589",2023,7,2,5,1
16285,1,"40,72947","-73,99589",2023,10,3,18,1
16286,1,"40,72947","-73,99589",2023,10,3,18,1
16287,1,"40,72947","-73,99589",2023,10,3,18,1
16289,1,"40,72947","-73,99589",2023,7,2,5,1
16290,1,"40,72947","-73,99589",2023,7,2,5,1
16369,1,"40,72996","-73,99449",2024,49,2,20,1
16383,1,"40,72996","-73,99449",2024,21,3,9,1
16693,1,"40,72996","-73,99449",2024,51,3,11,1
16694,1,"40,72996","-73,99449",2024,51,3,11,1
16695,1,"40,72996","-73,99449",2024,51,3,11,1
16724,1,"40,72996","-73,99449",2024,21,4,11,1
16725,1,"40,72996","-73,99449",2024,21,4,11,1
16778,1,"40,72996","-73,99449",2024,52,3,3,1
16779,1,"40,72996","-73,99449",2024,52,3,3,1
16799,1,"40,72996","-73,99449",2024,50,5,2,1
16805,1,"40,72996","-73,99449",2024,52,1,17,1
16808,1,"40,72996","-73,99449",2024,51,0,4,1
16877,1,"40,72996","-73,99449",2024,52,3,3,1
16906,1,"40,72996","-73,99449",2024,49,6,19,1
16927,1,"40,72996","-73,99449",2024,50,3,11,1
16929,1,"40,72996","-73,99449",2024,50,3,11,1
16934,1,"40,72996","-73,99449",2024,48,3,5,1
16945,1,"40,72996","-73,99449",2024,20,5,18,1
16987,1,"40,72996","-73,99449",2024,21,2,15,1
16988,1,"40,72996","-73,99449",2024,21,2,15,1
16989,1,"40,72996","-73,99449",2024,21,2,15,1
17014,1,"40,72996","-73,99449",2023,5,0,3,1
17015,1,"40,72996","-73,99449",2023,5,0,3,1
17016,1,"40,72996","-73,99449",2023,5,0,3,1
17021,1,"40,72996","-73,99449",2023,12,0,13,1
17022,1,"40,72996","-73,99449",2023,12,0,13,1
17030,1,"40,72996","-73,99449",2023,5,6,19,1
17036,1,"40,72996","-73,99449",2023,5,6,19,1
17037,1,"40,72996","-73,99449",2023,13,2,15,1
17041,1,"40,72996","-73,99449",2023,13,2,15,1
17042,1,"40,72996","-73,99449",2023,13,2,15,1
17085,1,"40,72996","-73,99449",2023,4,1,13,1
17105,1,"40,72996","-73,99449",2023,4,0,20,1
17106,1,"40,72996","-73,99449",2023,4,0,20,1
17125,1,"40,72996","-73,99449",2023,11,0,21,1
17131,1,"40,72996","-73,99449",2023,5,2,16,1
17146,1,"40,72996","-73,99449",2023,8,2,4,1
17149,1,"40,72996","-73,99449",2023,6,3,3,1
17204,1,"40,72996","-73,99449",2023,10,2,9,1
17210,1,"40,72996","-73,99449",2023,10,5,1,1
17274,1,"40,72996","-73,99449",2024,29,2,13,1
17285,1,"40,72996","-73,99449",2023,3,4,23,1
17286,1,"40,72996","-73,99449",2023,3,4,23,1
17290,1,"40,72996","-73,99449",2024,52,5,3,1
17292,1,"40,72996","-73,99449",2024,52,5,3,1
17303,1,"40,72996","-73,99449",2023,7,5,3,1
17305,1,"40,72996","-73,99449",2023,7,2,1,1
17306,1,"40,72996","-73,99449",2023,7,2,1,1
17320,1,"40,72996","-73,99449",2023,7,2,9,1
17321,1,"40,72996","-73,99449",2023,7,2,9,1
17322,1,"40,72996","-73,99449",2023,7,2,9,1
17374,1,"40,72996","-73,99449",2024,21,4,4,1
17375,1,"40,72996","-73,99449",2024,21,4,4,1
17376,1,"40,72996","-73,99449",2024,21,4,4,1
17382,1,"40,72996","-73,99449",2023,9,6,20,1
17423,1,"40,72996","-73,99449",2023,11,5,23,1
17424,1,"40,72996","-73,99449",2023,11,5,23,1
17428,1,"40,72996","-73,99449",2023,7,2,20,1
17546,1,"40,72996","-73,99449",2023,3,1,4,1
17553,1,"40,72996","-73,99449",2023,13,5,9,1
18102,1,"40,73345","-73,99501",2023,8,0,4,1
18128,1,"40,73345","-73,99501",2023,2,4,8,1
18129,1,"40,73345","-73,99501",2023,2,4,8,1
18210,1,"40,73345","-73,99501",2023,10,0,23,1
18211,1,"40,73345","-73,99501",2023,10,0,23,1
18212,1,"40,73345","-73,99501",2023,10,0,23,1
18213,1,"40,73345","-73,99501",2023,1,6,4,1
18214,1,"40,73345","-73,99501",2023,1,6,4,1
18215,1,"40,73345","-73,99501",2023,1,6,4,1
18221,1,"40,73345","-73,99501",2023,12,3,9,1
18239,1,"40,73345","-73,99501",2023,1,6,13,1
18256,1,"40,73345","-73,99501",2023,8,0,2,1
18257,1,"40,73345","-73,99501",2023,8,0,2,1
18339,1,"40,73345","-73,99501",2023,2,1,5,1
18340,1,"40,73345","-73,99501",2023,2,1,5,1
18341,1,"40,73345","-73,99501",2023,2,1,5,1
18343,1,"40,73345","-73,99501",2023,12,1,2,1
18354,1,"40,73345","-73,99501",2023,10,4,12,1
18376,1,"40,73345","-73,99501",2023,12,4,7,1
18495,1,"40,73345","-73,99501",2023,10,5,12,1
18496,1,"40,73345","-73,99501",2023,10,5,12,1
18497,1,"40,73345","-73,99501",2023,10,5,12,1
18519,1,"40,73345","-73,99501",2023,9,1,7,1
18521,1,"40,73345","-73,99501",2023,9,1,7,1
18543,1,"40,73345","-73,99501",2023,1,2,13,1
18544,1,"40,73345","-73,99501",2023,1,2,13,1
18573,1,"40,73345","-73,99501",2023,2,5,7,1
18667,1,"40,77632","-73,96372",2024,51,1,11,1
18777,1,"40,77632","-73,96372",2024,52,4,7,1
18778,1,"40,77632","-73,96372",2024,52,4,7,1
18779,1,"40,77632","-73,96372",2024,52,4,7,1
18816,1,"40,77632","-73,96372",2024,51,1,6,1
18817,1,"40,77632","-73,96372",2024,51,1,6,1
